gvkey,conm
65808,RUBICON MINERALS CORP
65808,RUBICON MINERALS CORP
65808,RUBICON MINERALS CORP
65812,ECHO THERAPEUTICS INC
65812,ECHO THERAPEUTICS INC
65812,ECHO THERAPEUTICS INC
65812,ECHO THERAPEUTICS INC
65812,ECHO THERAPEUTICS INC
65812,ECHO THERAPEUTICS INC
65815,OMNI-LITE INDUSTRIES CANADA
65815,OMNI-LITE INDUSTRIES CANADA
65815,OMNI-LITE INDUSTRIES CANADA
65815,OMNI-LITE INDUSTRIES CANADA
65815,OMNI-LITE INDUSTRIES CANADA
65815,OMNI-LITE INDUSTRIES CANADA
65815,OMNI-LITE INDUSTRIES CANADA
65815,OMNI-LITE INDUSTRIES CANADA
65831,SONIC AUTOMOTIVE INC  -CL A
65831,SONIC AUTOMOTIVE INC  -CL A
65831,SONIC AUTOMOTIVE INC  -CL A
65831,SONIC AUTOMOTIVE INC  -CL A
65831,SONIC AUTOMOTIVE INC  -CL A
65831,SONIC AUTOMOTIVE INC  -CL A
65831,SONIC AUTOMOTIVE INC  -CL A
65831,SONIC AUTOMOTIVE INC  -CL A
65831,SONIC AUTOMOTIVE INC  -CL A
65838,SEVION THERAPEUTICS INC
65838,SEVION THERAPEUTICS INC
65838,SEVION THERAPEUTICS INC
65838,SEVION THERAPEUTICS INC
65838,SEVION THERAPEUTICS INC
65838,SEVION THERAPEUTICS INC
65838,SEVION THERAPEUTICS INC
65838,SEVION THERAPEUTICS INC
65840,MOUNTAIN CHINA RESORTS HLDG
65840,MOUNTAIN CHINA RESORTS HLDG
65840,MOUNTAIN CHINA RESORTS HLDG
65840,MOUNTAIN CHINA RESORTS HLDG
65840,MOUNTAIN CHINA RESORTS HLDG
65840,MOUNTAIN CHINA RESORTS HLDG
65840,MOUNTAIN CHINA RESORTS HLDG
65840,MOUNTAIN CHINA RESORTS HLDG
65846,FIERA HIGH INCOME TRUST
65846,FIERA HIGH INCOME TRUST
65850,CHARLES & COLVARD LTD
65850,CHARLES & COLVARD LTD
65850,CHARLES & COLVARD LTD
65850,CHARLES & COLVARD LTD
65850,CHARLES & COLVARD LTD
65850,CHARLES & COLVARD LTD
65850,CHARLES & COLVARD LTD
65850,CHARLES & COLVARD LTD
65850,CHARLES & COLVARD LTD
65863,TRANSEURO ENERGY CORP
65863,TRANSEURO ENERGY CORP
65863,TRANSEURO ENERGY CORP
65867,MCCOY GLOBAL INC
65867,MCCOY GLOBAL INC
65867,MCCOY GLOBAL INC
65867,MCCOY GLOBAL INC
65867,MCCOY GLOBAL INC
65867,MCCOY GLOBAL INC
65867,MCCOY GLOBAL INC
65867,MCCOY GLOBAL INC
65867,MCCOY GLOBAL INC
65872,PROGENICS PHARMACEUTICAL INC
65872,PROGENICS PHARMACEUTICAL INC
65872,PROGENICS PHARMACEUTICAL INC
65872,PROGENICS PHARMACEUTICAL INC
65872,PROGENICS PHARMACEUTICAL INC
65872,PROGENICS PHARMACEUTICAL INC
65872,PROGENICS PHARMACEUTICAL INC
65872,PROGENICS PHARMACEUTICAL INC
65872,PROGENICS PHARMACEUTICAL INC
65873,AFRICAN METALS CORP
65873,AFRICAN METALS CORP
65873,AFRICAN METALS CORP
65873,AFRICAN METALS CORP
65873,AFRICAN METALS CORP
65873,AFRICAN METALS CORP
65876,NOVADEL PHARMA INC
65883,CANADREAM CORP
65883,CANADREAM CORP
65883,CANADREAM CORP
65883,CANADREAM CORP
65883,CANADREAM CORP
65883,CANADREAM CORP
65883,CANADREAM CORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65884,SB ONE BANCORP
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65886,AFFILIATED MANAGERS GRP INC
65893,ORE HOLDINGS INC
65893,ORE HOLDINGS INC
65893,ORE HOLDINGS INC
65893,ORE HOLDINGS INC
65893,ORE HOLDINGS INC
65893,ORE HOLDINGS INC
65893,ORE HOLDINGS INC
65896,GEOSPACE TECHNOLOGIES CORP
65896,GEOSPACE TECHNOLOGIES CORP
65896,GEOSPACE TECHNOLOGIES CORP
65896,GEOSPACE TECHNOLOGIES CORP
65896,GEOSPACE TECHNOLOGIES CORP
65896,GEOSPACE TECHNOLOGIES CORP
65896,GEOSPACE TECHNOLOGIES CORP
65896,GEOSPACE TECHNOLOGIES CORP
65896,GEOSPACE TECHNOLOGIES CORP
65899,REALNETWORKS INC
65899,REALNETWORKS INC
65899,REALNETWORKS INC
65899,REALNETWORKS INC
65899,REALNETWORKS INC
65899,REALNETWORKS INC
65899,REALNETWORKS INC
65899,REALNETWORKS INC
65904,APPLIED MICRO CIRCUITS CORP
65904,APPLIED MICRO CIRCUITS CORP
65904,APPLIED MICRO CIRCUITS CORP
65904,APPLIED MICRO CIRCUITS CORP
65904,APPLIED MICRO CIRCUITS CORP
65904,APPLIED MICRO CIRCUITS CORP
65904,APPLIED MICRO CIRCUITS CORP
65905,BIOANALYTICAL SYSTEMS INC
65905,BIOANALYTICAL SYSTEMS INC
65905,BIOANALYTICAL SYSTEMS INC
65905,BIOANALYTICAL SYSTEMS INC
65905,BIOANALYTICAL SYSTEMS INC
65905,BIOANALYTICAL SYSTEMS INC
65905,BIOANALYTICAL SYSTEMS INC
65905,BIOANALYTICAL SYSTEMS INC
65905,BIOANALYTICAL SYSTEMS INC
65911,GAMETECH INTERNATIONAL INC
65911,GAMETECH INTERNATIONAL INC
65918,DELPHI ENERGY CORP
65918,DELPHI ENERGY CORP
65918,DELPHI ENERGY CORP
65918,DELPHI ENERGY CORP
65918,DELPHI ENERGY CORP
65918,DELPHI ENERGY CORP
65918,DELPHI ENERGY CORP
65918,DELPHI ENERGY CORP
65918,DELPHI ENERGY CORP
65921,GOLDEN MINERALS CO
65921,GOLDEN MINERALS CO
65921,GOLDEN MINERALS CO
65921,GOLDEN MINERALS CO
65921,GOLDEN MINERALS CO
65921,GOLDEN MINERALS CO
65921,GOLDEN MINERALS CO
65921,GOLDEN MINERALS CO
65921,GOLDEN MINERALS CO
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65924,CSB BANCORP INC/OH
65930,INTERLEUKIN GENETICS INC
65930,INTERLEUKIN GENETICS INC
65930,INTERLEUKIN GENETICS INC
65930,INTERLEUKIN GENETICS INC
65930,INTERLEUKIN GENETICS INC
65930,INTERLEUKIN GENETICS INC
65930,INTERLEUKIN GENETICS INC
65934,PEDRO RESOURCES LTD
65934,PEDRO RESOURCES LTD
65934,PEDRO RESOURCES LTD
65934,PEDRO RESOURCES LTD
65934,PEDRO RESOURCES LTD
65934,PEDRO RESOURCES LTD
65934,PEDRO RESOURCES LTD
65934,PEDRO RESOURCES LTD
65937,NANOPHASE TECHNOLOGIES CORP
65937,NANOPHASE TECHNOLOGIES CORP
65937,NANOPHASE TECHNOLOGIES CORP
65937,NANOPHASE TECHNOLOGIES CORP
65937,NANOPHASE TECHNOLOGIES CORP
65937,NANOPHASE TECHNOLOGIES CORP
65937,NANOPHASE TECHNOLOGIES CORP
65937,NANOPHASE TECHNOLOGIES CORP
65944,ASSERTIO THERAPEUTICS INC
65944,ASSERTIO THERAPEUTICS INC
65944,ASSERTIO THERAPEUTICS INC
65944,ASSERTIO THERAPEUTICS INC
65944,ASSERTIO THERAPEUTICS INC
65944,ASSERTIO THERAPEUTICS INC
65944,ASSERTIO THERAPEUTICS INC
65944,ASSERTIO THERAPEUTICS INC
65944,ASSERTIO THERAPEUTICS INC
65955,TOTAL ENERGY SERVICES INC
65955,TOTAL ENERGY SERVICES INC
65955,TOTAL ENERGY SERVICES INC
65955,TOTAL ENERGY SERVICES INC
65955,TOTAL ENERGY SERVICES INC
65955,TOTAL ENERGY SERVICES INC
65955,TOTAL ENERGY SERVICES INC
65955,TOTAL ENERGY SERVICES INC
65955,TOTAL ENERGY SERVICES INC
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65958,C&F FINANCIAL CORP
65967,ENVISION HEALTHCARE CORP
65967,ENVISION HEALTHCARE CORP
65967,ENVISION HEALTHCARE CORP
65967,ENVISION HEALTHCARE CORP
65967,ENVISION HEALTHCARE CORP
65967,ENVISION HEALTHCARE CORP
65967,ENVISION HEALTHCARE CORP
65967,ENVISION HEALTHCARE CORP
65971,INTERVEST BANCSHARES CORP
65971,INTERVEST BANCSHARES CORP
65971,INTERVEST BANCSHARES CORP
65971,INTERVEST BANCSHARES CORP
65971,INTERVEST BANCSHARES CORP
65971,INTERVEST BANCSHARES CORP
65971,INTERVEST BANCSHARES CORP
65971,INTERVEST BANCSHARES CORP
65986,BLACKBERRY LTD
65986,BLACKBERRY LTD
65986,BLACKBERRY LTD
65986,BLACKBERRY LTD
65986,BLACKBERRY LTD
65986,BLACKBERRY LTD
65986,BLACKBERRY LTD
65986,BLACKBERRY LTD
65986,BLACKBERRY LTD
65986,BLACKBERRY LTD
65991,MANHATTAN SCIENTIFICS INC
65991,MANHATTAN SCIENTIFICS INC
65991,MANHATTAN SCIENTIFICS INC
65991,MANHATTAN SCIENTIFICS INC
65991,MANHATTAN SCIENTIFICS INC
65991,MANHATTAN SCIENTIFICS INC
65991,MANHATTAN SCIENTIFICS INC
65991,MANHATTAN SCIENTIFICS INC
65996,INSCAPE CORP
65996,INSCAPE CORP
65996,INSCAPE CORP
65996,INSCAPE CORP
65996,INSCAPE CORP
65996,INSCAPE CORP
65996,INSCAPE CORP
65996,INSCAPE CORP
65996,INSCAPE CORP
65998,ROUTE1 INC
65998,ROUTE1 INC
65998,ROUTE1 INC
65998,ROUTE1 INC
65998,ROUTE1 INC
65998,ROUTE1 INC
65998,ROUTE1 INC
66000,ACRE REALTY INVESTORS INC
66000,ACRE REALTY INVESTORS INC
66000,ACRE REALTY INVESTORS INC
66000,ACRE REALTY INVESTORS INC
66000,ACRE REALTY INVESTORS INC
66000,ACRE REALTY INVESTORS INC
66000,ACRE REALTY INVESTORS INC
66016,INGREDION INC
66016,INGREDION INC
66016,INGREDION INC
66016,INGREDION INC
66016,INGREDION INC
66016,INGREDION INC
66016,INGREDION INC
66016,INGREDION INC
66016,INGREDION INC
66018,HINTERLAND METALS INC
66018,HINTERLAND METALS INC
66018,HINTERLAND METALS INC
66018,HINTERLAND METALS INC
66018,HINTERLAND METALS INC
66023,MDU COMMUNICATIONS INTL INC
66023,MDU COMMUNICATIONS INTL INC
66023,MDU COMMUNICATIONS INTL INC
66029,BLUE RIDGE MOUNTAIN RESOURCE
66029,BLUE RIDGE MOUNTAIN RESOURCE
66029,BLUE RIDGE MOUNTAIN RESOURCE
66029,BLUE RIDGE MOUNTAIN RESOURCE
66029,BLUE RIDGE MOUNTAIN RESOURCE
66029,BLUE RIDGE MOUNTAIN RESOURCE
66032,POWER INTEGRATIONS INC
66032,POWER INTEGRATIONS INC
66032,POWER INTEGRATIONS INC
66032,POWER INTEGRATIONS INC
66032,POWER INTEGRATIONS INC
66032,POWER INTEGRATIONS INC
66032,POWER INTEGRATIONS INC
66032,POWER INTEGRATIONS INC
66032,POWER INTEGRATIONS INC
66042,BIORESTORATIVE THERAPIES INC
66042,BIORESTORATIVE THERAPIES INC
66042,BIORESTORATIVE THERAPIES INC
66042,BIORESTORATIVE THERAPIES INC
66042,BIORESTORATIVE THERAPIES INC
66042,BIORESTORATIVE THERAPIES INC
66042,BIORESTORATIVE THERAPIES INC
66042,BIORESTORATIVE THERAPIES INC
66045,GARNEAU INC
66059,OFFICIAL PAYMENTS HLDGS INC
66059,OFFICIAL PAYMENTS HLDGS INC
66059,OFFICIAL PAYMENTS HLDGS INC
66060,ANGIOTECH PHARMACEUTICALS
66060,ANGIOTECH PHARMACEUTICALS
66060,ANGIOTECH PHARMACEUTICALS
66061,DOLLAR THRIFTY AUTOMOTIVE GP
66061,DOLLAR THRIFTY AUTOMOTIVE GP
66065,UNITED RENTALS INC
66065,UNITED RENTALS INC
66065,UNITED RENTALS INC
66065,UNITED RENTALS INC
66065,UNITED RENTALS INC
66065,UNITED RENTALS INC
66065,UNITED RENTALS INC
66065,UNITED RENTALS INC
66065,UNITED RENTALS INC
66072,NEW AGE METALS INC
66072,NEW AGE METALS INC
66072,NEW AGE METALS INC
66072,NEW AGE METALS INC
66072,NEW AGE METALS INC
66072,NEW AGE METALS INC
66072,NEW AGE METALS INC
66072,NEW AGE METALS INC
66072,NEW AGE METALS INC
66073,PACIFICHEALTH LABORATORIES
66073,PACIFICHEALTH LABORATORIES
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66085,ARLINGTON ASSET INVESTMENT
66098,VSB BANCORP INC/NY
66098,VSB BANCORP INC/NY
66098,VSB BANCORP INC/NY
66098,VSB BANCORP INC/NY
66098,VSB BANCORP INC/NY
66098,VSB BANCORP INC/NY
66098,VSB BANCORP INC/NY
66098,VSB BANCORP INC/NY
66098,VSB BANCORP INC/NY
66098,VSB BANCORP INC/NY
66098,VSB BANCORP INC/NY
66098,VSB BANCORP INC/NY
66098,VSB BANCORP INC/NY
66098,VSB BANCORP INC/NY
66098,VSB BANCORP INC/NY
66098,VSB BANCORP INC/NY
66100,AMERICAN SOIL TECHNOLOGIES
66100,AMERICAN SOIL TECHNOLOGIES
66100,AMERICAN SOIL TECHNOLOGIES
66100,AMERICAN SOIL TECHNOLOGIES
66100,AMERICAN SOIL TECHNOLOGIES
66100,AMERICAN SOIL TECHNOLOGIES
66116,QUATTRO EXPLORATION AND PROD
66116,QUATTRO EXPLORATION AND PROD
66116,QUATTRO EXPLORATION AND PROD
66116,QUATTRO EXPLORATION AND PROD
66116,QUATTRO EXPLORATION AND PROD
66139,AUSTRALIAN OIL & GAS CORP
66139,AUSTRALIAN OIL & GAS CORP
66148,EASTERN VA BANKSHARES INC
66148,EASTERN VA BANKSHARES INC
66148,EASTERN VA BANKSHARES INC
66148,EASTERN VA BANKSHARES INC
66148,EASTERN VA BANKSHARES INC
66148,EASTERN VA BANKSHARES INC
66148,EASTERN VA BANKSHARES INC
66148,EASTERN VA BANKSHARES INC
66148,EASTERN VA BANKSHARES INC
66148,EASTERN VA BANKSHARES INC
66148,EASTERN VA BANKSHARES INC
66148,EASTERN VA BANKSHARES INC
66148,EASTERN VA BANKSHARES INC
66148,EASTERN VA BANKSHARES INC
66149,AMERICAN INTERNATIONAL INDS
66149,AMERICAN INTERNATIONAL INDS
66149,AMERICAN INTERNATIONAL INDS
66149,AMERICAN INTERNATIONAL INDS
66149,AMERICAN INTERNATIONAL INDS
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66155,NORWOOD FINANCIAL CORP
66157,TRIMOL GROUP INC
66157,TRIMOL GROUP INC
66157,TRIMOL GROUP INC
66157,TRIMOL GROUP INC
66157,TRIMOL GROUP INC
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66158,OAK VALLEY BANCORP
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66161,OLD LINE BANCSHARES INC
66175,BLACKSTAR ENTERPRISE GROUP
66175,BLACKSTAR ENTERPRISE GROUP
66175,BLACKSTAR ENTERPRISE GROUP
66175,BLACKSTAR ENTERPRISE GROUP
66175,BLACKSTAR ENTERPRISE GROUP
66175,BLACKSTAR ENTERPRISE GROUP
66175,BLACKSTAR ENTERPRISE GROUP
66175,BLACKSTAR ENTERPRISE GROUP
66200,KILLBUCK BANCSHARES INC
66200,KILLBUCK BANCSHARES INC
66200,KILLBUCK BANCSHARES INC
66200,KILLBUCK BANCSHARES INC
66200,KILLBUCK BANCSHARES INC
66200,KILLBUCK BANCSHARES INC
66200,KILLBUCK BANCSHARES INC
66200,KILLBUCK BANCSHARES INC
66200,KILLBUCK BANCSHARES INC
66200,KILLBUCK BANCSHARES INC
66200,KILLBUCK BANCSHARES INC
66200,KILLBUCK BANCSHARES INC
66201,KISH BANCORP INC
66201,KISH BANCORP INC
66201,KISH BANCORP INC
66201,KISH BANCORP INC
66201,KISH BANCORP INC
66201,KISH BANCORP INC
66201,KISH BANCORP INC
66201,KISH BANCORP INC
66204,NATUREWELL INC -OLD
66204,NATUREWELL INC -OLD
66204,NATUREWELL INC -OLD
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66210,LCNB CORP
66228,MILLER ENERGY RESOURCES INC
66228,MILLER ENERGY RESOURCES INC
66228,MILLER ENERGY RESOURCES INC
66228,MILLER ENERGY RESOURCES INC
66228,MILLER ENERGY RESOURCES INC
66228,MILLER ENERGY RESOURCES INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66235,HOPE BANCORP INC
66239,SULPHCO INC
66246,NEW JERSEY MINING CO
66246,NEW JERSEY MINING CO
66246,NEW JERSEY MINING CO
66246,NEW JERSEY MINING CO
66246,NEW JERSEY MINING CO
66246,NEW JERSEY MINING CO
66246,NEW JERSEY MINING CO
66246,NEW JERSEY MINING CO
66261,LIVE VENTURES INC
66261,LIVE VENTURES INC
66261,LIVE VENTURES INC
66261,LIVE VENTURES INC
66261,LIVE VENTURES INC
66261,LIVE VENTURES INC
66261,LIVE VENTURES INC
66261,LIVE VENTURES INC
66261,LIVE VENTURES INC
66268,INCONTACT INC
66268,INCONTACT INC
66268,INCONTACT INC
66268,INCONTACT INC
66268,INCONTACT INC
66268,INCONTACT INC
66274,PACIFIC HEALTH CARE ORG INC
66274,PACIFIC HEALTH CARE ORG INC
66274,PACIFIC HEALTH CARE ORG INC
66274,PACIFIC HEALTH CARE ORG INC
66274,PACIFIC HEALTH CARE ORG INC
66274,PACIFIC HEALTH CARE ORG INC
66274,PACIFIC HEALTH CARE ORG INC
66277,VERESEN INC
66277,VERESEN INC
66277,VERESEN INC
66277,VERESEN INC
66277,VERESEN INC
66277,VERESEN INC
66277,VERESEN INC
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66281,RAIT FINANCIAL TRUST
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66285,HERITAGE FINANCIAL CORP
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66286,TIMBERLAND BANCORP INC
66287,LITHIUM X ENERGY CORP
66287,LITHIUM X ENERGY CORP
66287,LITHIUM X ENERGY CORP
66287,LITHIUM X ENERGY CORP
66287,LITHIUM X ENERGY CORP
66287,LITHIUM X ENERGY CORP
66287,LITHIUM X ENERGY CORP
66287,LITHIUM X ENERGY CORP
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66288,MID PENN BANCORP INC
66290,STEELCASE INC
66290,STEELCASE INC
66290,STEELCASE INC
66290,STEELCASE INC
66290,STEELCASE INC
66290,STEELCASE INC
66290,STEELCASE INC
66290,STEELCASE INC
66290,STEELCASE INC
66290,STEELCASE INC
66296,ARROWSTAR RESOURCES LTD
66296,ARROWSTAR RESOURCES LTD
66296,ARROWSTAR RESOURCES LTD
66296,ARROWSTAR RESOURCES LTD
66296,ARROWSTAR RESOURCES LTD
66296,ARROWSTAR RESOURCES LTD
66296,ARROWSTAR RESOURCES LTD
66300,LADISH CO INC
66301,AEROCENTURY CORP
66301,AEROCENTURY CORP
66301,AEROCENTURY CORP
66301,AEROCENTURY CORP
66301,AEROCENTURY CORP
66301,AEROCENTURY CORP
66301,AEROCENTURY CORP
66301,AEROCENTURY CORP
66301,AEROCENTURY CORP
66311,SPDR DJIA ETF TRUST
66311,SPDR DJIA ETF TRUST
66311,SPDR DJIA ETF TRUST
66311,SPDR DJIA ETF TRUST
66311,SPDR DJIA ETF TRUST
66311,SPDR DJIA ETF TRUST
66311,SPDR DJIA ETF TRUST
66311,SPDR DJIA ETF TRUST
66311,SPDR DJIA ETF TRUST
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66313,OLD POINT FINANCIAL CORP
66318,PASON SYSTEMS INC
66318,PASON SYSTEMS INC
